"a1";"b1";"b2";"b3";"b4";"b0.(Intercept)";"b0.group.sDomBio4-5est";"b0.group.sDomBio4ouest"
5.54096261980546e-06;2.91027062067822e-07;-1.85793774527278e-07;-1.07589697411513e-07;5.46367807762198e-07;-2.492521032206e-07;-4.57493665741357e-08;9.50312150777743e-10
2.91027062067822e-07;0.0944730407786955;0.000494427197012404;0.0624692641625529;0.0420704651583731;-0.16733183679085;0.000676108058735513;0.000207052352917079
-1.85793774527278e-07;0.000494427197012404;0.00314648012865703;0.004883444356;-0.00255596741345603;-0.00573028762399123;2.44336129370148e-05;1.28993343566997e-05
-1.07589697411513e-07;0.0624692641625529;0.004883444356;0.0480690359489418;0.0233778093301074;-0.117837260577886;0.000477671621424314;0.000155020991973171
5.46367807762198e-07;0.0420704651583731;-0.00255596741345603;0.0233778093301074;0.0227362475701635;-0.0698441633690998;0.000282386077587067;7.6530352253594e-05
-2.492521032206e-07;-0.16733183679085;-0.00573028762399123;-0.117837260577886;-0.0698441633690998;0.304202654101299;-0.00140297121044171;-0.000558630772947717
-4.57493665741357e-08;0.000676108058735513;2.44336129370148e-05;0.000477671621424314;0.000282386077587067;-0.00140297121044171;0.000238664992249522;0.000174389085424102
9.50312150777743e-10;0.000207052352917079;1.28993343566997e-05;0.000155020991973171;7.6530352253594e-05;-0.000558630772947717;0.000174389085424102;0.000489106921795185
