"a1";"b0";"b1";"b2";"b3";"b4";"b5"
1.35833373646648e-06;2.11815588238816e-06;-1.39570056001769e-06;-1.24978833341093e-07;-1.07572767790551e-06;-6.90256327004586e-09;-4.32126550693347e-07
2.11815588238816e-06;0.530391051631307;-0.283297062044436;-0.0121245997626384;-0.198726690071821;-0.0013817376411676;-0.117559035724309
-1.39570056001769e-06;-0.283297062044436;0.152138415588319;0.00578725018598212;0.105687214993556;0.000716957924590002;0.063761398457478
-1.24978833341093e-07;-0.0121245997626384;0.00578725018598212;0.0010837467872474;0.00523837015320689;3.12391100318827e-05;0.00171775480084716
-1.07572767790551e-06;-0.198726690071821;0.105687214993556;0.00523837015320689;0.0751622428068317;0.000503625830374292;0.0432264316902444
-6.90256327004586e-09;-0.0013817376411676;0.000716957924590002;3.12391100318827e-05;0.000503625830374292;5.69212787232679e-06;0.000296903757851778
-4.32126550693347e-07;-0.117559035724309;0.063761398457478;0.00171775480084716;0.0432264316902444;0.000296903757851778;0.0275772718886542
