"a1";"b0";"b1";"b2";"b3";"b4"
5.5282917338407e-06;-1.30876518515881e-06;6.05718065395417e-07;-1.78006015836941e-07;1.08843243928536e-07;6.82133726687018e-07
-1.30876518515881e-06;0.314578013185595;-0.173548644209013;-0.00597790583014653;-0.122243189390297;-0.0724313585220304
6.05718065395417e-07;-0.173548644209013;0.0981372807352662;0.000636877502240004;0.0650619989670916;0.0435971360742446
-1.78006015836941e-07;-0.00597790583014653;0.000636877502240004;0.00315537566294631;0.00498931070711408;-0.00249966219577619
1.08843243928536e-07;-0.122243189390297;0.0650619989670916;0.00498931070711408;0.0499107505109864;0.0244546423881696
6.82133726687018e-07;-0.0724313585220304;0.0435971360742446;-0.00249966219577619;0.0244546423881696;0.023372091429332
