"a1";"b0";"b1";"b2";"b3";"b4";"b5"
4.76957029721191e-07;-1.81490515357436e-07;-1.51762386119923e-07;-8.19004810007041e-09;-1.07460706924948e-07;-4.12900641975798e-11;-4.07454835963523e-08
-1.81490515357436e-07;0.0649930989125568;-0.0363739373993146;-0.000852969196545403;-0.0243155409998681;-5.0510130347219e-06;-0.0157766921598389
-1.51762386119923e-07;-0.0363739373993146;0.0204610088711543;0.000409490112474219;0.0135643254862031;2.62740832345449e-06;0.00897689524660819
-8.19004810007041e-09;-0.000852969196545403;0.000409490112474219;8.31999614555316e-05;0.000389456086009788;6.30626243422217e-08;7.81880514424045e-05
-1.07460706924948e-07;-0.0243155409998681;0.0135643254862031;0.000389456086009788;0.00918305118998112;1.75825968754524e-06;0.00577651424377027
-4.12900641975798e-11;-5.0510130347219e-06;2.62740832345449e-06;6.30626243422217e-08;1.75825968754524e-06;1.55683565993318e-09;1.13401988783004e-06
-4.07454835963523e-08;-0.0157766921598389;0.00897689524660819;7.81880514424045e-05;0.00577651424377027;1.13401988783004e-06;0.0041628268519248
