"a1";"b0";"b1";"b2";"b3";"b4"
1.61575996806607e-06;4.5040893358116e-06;-2.08035278440653e-06;-1.26330840766247e-07;-1.49337285075745e-06;-7.53995194097519e-07
4.5040893358116e-06;0.224724154429422;-0.128460625613693;-0.00483619396421301;-0.0879201381833487;-0.0540103343706735
-2.08035278440653e-06;-0.128460625613693;0.073630816758864;0.00254817069193421;0.0500665811923725;0.0311792004038639
-1.26330840766247e-07;-0.00483619396421301;0.00254817069193421;0.000350190442879611;0.00211032876610501;0.000831368030873908
-1.49337285075745e-06;-0.0879201381833487;0.0500665811923725;0.00211032876610501;0.0345960257784531;0.0208213129473469
-7.53995194097519e-07;-0.0540103343706735;0.0311792004038639;0.000831368030873908;0.0208213129473469;0.0135478393206612
