"a1";"b1";"b2";"b3";"b4";"b0.(Intercept)";"b0.group.vegMS1-MS2-MJ1-MJ2";"b0.group.vegMS6-RS2";"b0.group.sDomBio4-5est"
1.6167727657466e-06;-7.67980627743121e-07;-6.937020750934e-08;-5.85535938148641e-07;-2.22809261487208e-07;1.256943258625e-06;5.60219712275418e-09;1.5420996411354e-08;-5.75830554623723e-09
-7.67980627743121e-07;0.0689711041796176;0.00236950709208214;0.0468731535156615;0.0292192800447394;-0.120125332838906;-7.70120357171955e-05;-0.000380059122403789;-0.000104409621383787
-6.937020750934e-08;0.00236950709208214;0.00034310707908388;0.00198756898702313;0.000756350114362572;-0.00451587563000147;-3.05100313327373e-06;-1.48254329439745e-05;-4.56261929745472e-06
-5.85535938148641e-07;0.0468731535156615;0.00198756898702313;0.0324070581112026;0.0194782878398512;-0.0822068164457933;-5.28858956876384e-05;-0.000260749716996353;-7.2250564086961e-05
-2.22809261487208e-07;0.0292192800447394;0.000756350114362572;0.0194782878398512;0.0127235334279871;-0.0505060676958808;-3.19525594384287e-05;-0.000158484452506868;-4.21039817899087e-05
1.256943258625e-06;-0.120125332838906;-0.00451587563000147;-0.0822068164457933;-0.0505060676958808;0.209878627139511;6.30550483628323e-05;0.000592734482211691;0.000182967080347868
5.60219712275418e-09;-7.70120357171955e-05;-3.05100313327373e-06;-5.28858956876384e-05;-3.19525594384287e-05;6.30550483628323e-05;9.49380486938038e-05;8.83807437864836e-05;-2.10986359134048e-05
1.5420996411354e-08;-0.000380059122403789;-1.48254329439745e-05;-0.000260749716996353;-0.000158484452506868;0.000592734482211691;8.83807437864836e-05;0.000149743210939026;-3.33162533350056e-05
-5.75830554623723e-09;-0.000104409621383787;-4.56261929745472e-06;-7.2250564086961e-05;-4.21039817899087e-05;0.000182967080347868;-2.10986359134048e-05;-3.33162533350056e-05;4.42499762796897e-05
