"a1";"b1";"b2";"b3";"b4";"b5";"b0.(Intercept)";"b0.group.sDomBio3ouest-4ouest-5ouest-6ouest"
1.36585440798847e-06;6.44639605921416e-07;-2.62308282854896e-08;3.68497254279892e-07;2.43138153556261e-09;3.74593593028263e-07;-2.23776060846772e-06;5.07170428236692e-09
6.44639605921416e-07;0.271841212588349;0.00945257680929412;0.187430287114075;0.00139334032321481;0.114549451978762;-0.506891420552895;0.00024668226465375
-2.62308282854896e-08;0.00945257680929412;0.00117742652890798;0.00773327708178638;5.25471483219473e-05;0.00322790546791837;-0.0189767348257509;8.8441470239364e-06
3.68497254279892e-07;0.187430287114075;0.00773327708178638;0.131018803698174;0.000966508462492159;0.0777763906526631;-0.351474659028626;0.000170344245768601
2.43138153556261e-09;0.00139334032321481;5.25471483219473e-05;0.000966508462492159;1.06571872762269e-05;0.000583257651756929;-0.00266362664931022;-3.04508736397195e-06
3.74593593028263e-07;0.114549451978762;0.00322790546791837;0.0777763906526631;0.000583257651756929;0.049433295307037;-0.21227451589924;0.000103971949960472
-2.23776060846772e-06;-0.506891420552895;-0.0189767348257509;-0.351474659028626;-0.00266362664931022;-0.21227451589924;0.948432335311502;-0.000446409134606224
5.07170428236692e-09;0.00024668226465375;8.8441470239364e-06;0.000170344245768601;-3.04508736397195e-06;0.000103971949960472;-0.000446409134606224;0.000108094641369812
