Equation;Row;Effect;Intercept;PrioRecolte;vp;Sdom;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18
2;28;dhpcm;;;;;-0.00462592106475699000;-0.00461831276358077000;0.00002846543405405380;0.00004490459607498850;0.00001325234705412860;0.00012818818096485400;0.00001147166607044150;-0.00004002586993575800;-0.00000043467396250200;0.00000136999975739280;0.00000153548543753450;-0.00000202118313130400;0.00002113142534504600;-0.00000046377923742700;0.00000599469211921110;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;30;Sdom;;;;2EST;0.00748538270548792000;0.00748570687349424000;-0.00009634606211783400;-0.00003287729275595000;0.00006469456742791460;0.00001147166607044150;0.02184242596844390000;-0.00178348611630162000;-0.00191340105065342000;-0.00059865341218016200;-0.00313070329255100000;-0.00342620252370425000;-0.00475399526947585000;-0.00002451433803093900;-0.00197015960337950000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;32;Sdom;;;;2OUEST;0.01208030439213320000;0.01199562409048650000;-0.00004219761036428500;-0.00017431008636236000;0.00005361430423748600;-0.00004002586993575800;-0.00178348611630162000;0.03307264661687320000;-0.00352255496818953000;-0.00194087629125302000;-0.00504058930491196000;-0.00542052904752667000;-0.00692053280470981000;-0.00001183275869653700;-0.00245053621763271000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;34;Sdom;;;;3EST;-0.00124468935572575000;-0.00121936617788404000;0.00002867364542471950;0.00009589776815262600;0.00001005566962642560;-0.00000043467396250200;-0.00191340105065342000;-0.00352255496818953000;0.00354783323387959000;0.00082263934868432900;0.00081760938428889100;0.00094217184086225200;0.00029090008642981000;0.00000267425272432730;0.00004378031472533090;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;36;Sdom;;;;3OUEST;0.00047179153796749000;0.00051882567490939600;0.00008492374652522090;0.00010964434595412800;0.00005354923891992110;0.00000136999975739280;-0.00059865341218016200;-0.00194087629125302000;0.00082263934868432900;0.00276579834784017000;0.00052102088637636300;0.00051576058168365600;-0.00037358125675816000;0.00000250748364887680;-0.00063445370512385300;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;38;Sdom;;;;4EST;-0.00378850036575337000;-0.00378480214057623000;-0.00007798999859044300;-0.00007286212503882100;-0.00009512587000176400;0.00000153548543753450;-0.00313070329255100000;-0.00504058930491196000;0.00081760938428889100;0.00052102088637636300;0.00337173468148122000;0.00179973170022653000;0.00143343386084485000;0.00000673538179688330;0.00084335671304381800;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;40;Sdom;;;;4OUEST;-0.00467256213606425000;-0.00463607032494248000;0.00009213096357786760;0.00008560058490695050;0.00001841783188140950;-0.00000202118313130400;-0.00342620252370425000;-0.00542052904752667000;0.00094217184086225200;0.00051576058168365600;0.00179973170022653000;0.00309739649673933000;0.00183086273915471000;0.00001057669845778620;0.00107456252272743000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;42;Sdom;;;;5EST;-0.00582696866923793000;-0.00587377075727321000;-0.00009947337302644200;-0.00006802791210641900;-0.00012111518420894100;0.00002113142534504600;-0.00475399526947585000;-0.00692053280470981000;0.00029090008642981000;-0.00037358125675816000;0.00143343386084485000;0.00183086273915471000;0.00794697130412749000;0.00000738188246101420;0.00148670954971122000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;44;sum_st_ha;;;;;-0.00013792917594921600;-0.00013524358973619100;0.00000055836858429690;0.00000394383949922590;-0.00000238222353840600;-0.00000046377923742700;-0.00002451433803093900;-0.00001183275869653700;0.00000267425272432730;0.00000250748364887680;0.00000673538179688330;0.00001057669845778620;0.00000738188246101420;0.00000668596063939650;-0.00000420109123860000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;46;tmoy;;;;;-0.00364665415914580000;-0.00362393670206014000;0.00002160012842394000;0.00001334033537918050;-0.00003271496761218900;0.00000599469211921110;-0.00197015960337950000;-0.00245053621763271000;0.00004378031472533090;-0.00063445370512385300;0.00084335671304381800;0.00107456252272743000;0.00148670954971122000;-0.00000420109123860000;0.00119788960286372000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
3;48;Intercept;A;;;;0.05107100000000000000;0.05084400000000000000;0.05063000000000000000;-0.00705000000000000000;-0.00709000000000000000;-0.00733000000000000000;-0.00414000000000000000;-0.01006000000000000000;-0.00606000000000000000;-0.01056000000000000000;-0.00572000000000000000;-0.00943000000000000000;-0.00262000000000000000;-0.00027000000000000000;-0.00003000000000000000;0.00026500000000000000;0.00025900000000000000;0.00026400000000000000
3;50;Intercept;B;;;;0.05084400000000000000;0.05091700000000000000;0.05067400000000000000;-0.00697000000000000000;-0.00692000000000000000;-0.00730000000000000000;-0.00413000000000000000;-0.01009000000000000000;-0.00606000000000000000;-0.01055000000000000000;-0.00574000000000000000;-0.00943000000000000000;-0.00264000000000000000;-0.00027000000000000000;-0.00003000000000000000;0.00026600000000000000;0.00026000000000000000;0.00026500000000000000
3;52;Intercept;C;;;;0.05063000000000000000;0.05067400000000000000;0.05086500000000000000;-0.00677000000000000000;-0.00667000000000000000;-0.00715000000000000000;-0.00413000000000000000;-0.01012000000000000000;-0.00607000000000000000;-0.01054000000000000000;-0.00575000000000000000;-0.00944000000000000000;-0.00267000000000000000;-0.00026000000000000000;-0.00003000000000000000;0.00026600000000000000;0.00025900000000000000;0.00026600000000000000
3;54;PRIORECOL;;C;;;-0.00705000000000000000;-0.00697000000000000000;-0.00677000000000000000;0.01962200000000000000;0.00738900000000000000;0.00727800000000000000;-0.00039000000000000000;0.00007300000000000000;-0.00010000000000000000;-0.00002000000000000000;-0.00020000000000000000;-0.00004000000000000000;-0.00014000000000000000;0.00026400000000000000;-0.00000025700000000000;-0.00073000000000000000;-0.00026000000000000000;-0.00026000000000000000
3;56;PRIORECOL;;R;;;-0.00709000000000000000;-0.00692000000000000000;-0.00667000000000000000;0.00738900000000000000;0.01984600000000000000;0.00731300000000000000;-0.00050000000000000000;0.00019800000000000000;-0.00017000000000000000;-0.00015000000000000000;-0.00032000000000000000;-0.00013000000000000000;-0.00025000000000000000;0.00026500000000000000;-0.00000024300000000000;-0.00026000000000000000;-0.00074000000000000000;-0.00026000000000000000
3;58;PRIORECOL;;S;;;-0.00733000000000000000;-0.00730000000000000000;-0.00715000000000000000;0.00727800000000000000;0.00731300000000000000;0.02130200000000000000;-0.00019000000000000000;0.00038400000000000000;-0.00017000000000000000;-0.00014000000000000000;-0.00035000000000000000;-0.00018000000000000000;-0.00022000000000000000;0.00026400000000000000;0.00000021100000000000;-0.00026000000000000000;-0.00026000000000000000;-0.00078000000000000000
3;60;sdom;;;;2EST;-0.00414000000000000000;-0.00413000000000000000;-0.00413000000000000000;-0.00039000000000000000;-0.00050000000000000000;-0.00019000000000000000;0.03581400000000000000;0.01023400000000000000;0.01076800000000000000;0.01012200000000000000;0.01079500000000000000;0.01025200000000000000;0.01125100000000000000;-0.00004000000000000000;-0.00000510000000000000;0.00001500000000000000;0.00001500000000000000;0.00000445000000000000
3;62;sdom;;;;2OUEST;-0.01006000000000000000;-0.01009000000000000000;-0.01012000000000000000;0.00007300000000000000;0.00019800000000000000;0.00038400000000000000;0.01023400000000000000;0.04316600000000000000;0.01014900000000000000;0.01018500000000000000;0.01013700000000000000;0.01014800000000000000;0.01011700000000000000;-0.00000724000000000000;0.00000018200000000000;-0.00000903000000000000;-0.00001000000000000000;-0.00002000000000000000
3;64;sdom;;;;3EST;-0.00606000000000000000;-0.00606000000000000000;-0.00607000000000000000;-0.00010000000000000000;-0.00017000000000000000;-0.00017000000000000000;0.01076800000000000000;0.01014900000000000000;0.01247500000000000000;0.01008000000000000000;0.01063400000000000000;0.01021500000000000000;0.01098900000000000000;-0.00000819000000000000;-0.00000389000000000000;0.00000237000000000000;0.00000429000000000000;0.00000355000000000000
3;66;sdom;;;;3OUEST;-0.01056000000000000000;-0.01055000000000000000;-0.01054000000000000000;-0.00002000000000000000;-0.00015000000000000000;-0.00014000000000000000;0.01012200000000000000;0.01018500000000000000;0.01008000000000000000;0.01101600000000000000;0.01006500000000000000;0.01014000000000000000;0.00999000000000000000;-0.00001000000000000000;0.00000072800000000000;-0.00000043300000000000;0.00000442000000000000;0.00000273000000000000
3;68;sdom;;;;4EST;-0.00572000000000000000;-0.00574000000000000000;-0.00575000000000000000;-0.00020000000000000000;-0.00032000000000000000;-0.00035000000000000000;0.01079500000000000000;0.01013700000000000000;0.01063400000000000000;0.01006500000000000000;0.01194000000000000000;0.01022100000000000000;0.01107500000000000000;-0.00000584000000000000;-0.00000423000000000000;0.00000361000000000000;0.00000763000000000000;0.00000774000000000000
3;70;sdom;;;;4OUEST;-0.00943000000000000000;-0.00943000000000000000;-0.00944000000000000000;-0.00004000000000000000;-0.00013000000000000000;-0.00018000000000000000;0.01025200000000000000;0.01014800000000000000;0.01021500000000000000;0.01014000000000000000;0.01022100000000000000;0.01068600000000000000;0.01027300000000000000;-0.00000462000000000000;-0.00000058500000000000;0.00000159000000000000;0.00000354000000000000;0.00000499000000000000
3;72;sdom;;;;5EST;-0.00262000000000000000;-0.00264000000000000000;-0.00267000000000000000;-0.00014000000000000000;-0.00025000000000000000;-0.00022000000000000000;0.01125100000000000000;0.01011700000000000000;0.01098900000000000000;0.00999000000000000000;0.01107500000000000000;0.01027300000000000000;0.01597100000000000000;-0.00000319000000000000;-0.00000744000000000000;0.00000240000000000000;0.00000642000000000000;0.00000344000000000000
3;74;sum_st_ha;;;;;-0.00027000000000000000;-0.00027000000000000000;-0.00026000000000000000;0.00026400000000000000;0.00026500000000000000;0.00026400000000000000;-0.00004000000000000000;-0.00000724000000000000;-0.00000819000000000000;-0.00001000000000000000;-0.00000584000000000000;-0.00000462000000000000;-0.00000319000000000000;0.00001100000000000000;0.00000000528000000000;-0.00001000000000000000;-0.00001000000000000000;-0.00001000000000000000
3;76;ptot;;;;;-0.00003000000000000000;-0.00003000000000000000;-0.00003000000000000000;-0.00000025700000000000;-0.00000024300000000000;0.00000021100000000000;-0.00000510000000000000;0.00000018200000000000;-0.00000389000000000000;0.00000072800000000000;-0.00000423000000000000;-0.00000058500000000000;-0.00000744000000000000;0.00000000528000000000;0.00000003460000000000;-0.00000000340000000000;0.00000000044000000000;-0.00000000627000000000
3;78;sum_st_ha*PRIORECOL;;C;;;0.00026500000000000000;0.00026600000000000000;0.00026600000000000000;-0.00073000000000000000;-0.00026000000000000000;-0.00026000000000000000;0.00001500000000000000;-0.00000903000000000000;0.00000237000000000000;-0.00000043300000000000;0.00000361000000000000;0.00000159000000000000;0.00000240000000000000;-0.00001000000000000000;-0.00000000340000000000;0.00003000000000000000;0.00001100000000000000;0.00001100000000000000
3;80;sum_st_ha*PRIORECOL;;R;;;0.00025900000000000000;0.00026000000000000000;0.00025900000000000000;-0.00026000000000000000;-0.00074000000000000000;-0.00026000000000000000;0.00001500000000000000;-0.00001000000000000000;0.00000429000000000000;0.00000442000000000000;0.00000763000000000000;0.00000354000000000000;0.00000642000000000000;-0.00001000000000000000;0.00000000044000000000;0.00001100000000000000;0.00003000000000000000;0.00001100000000000000
3;82;sum_st_ha*PRIORECOL;;S;;;0.00026400000000000000;0.00026500000000000000;0.00026600000000000000;-0.00026000000000000000;-0.00026000000000000000;-0.00078000000000000000;0.00000445000000000000;-0.00002000000000000000;0.00000355000000000000;0.00000273000000000000;0.00000774000000000000;0.00000499000000000000;0.00000344000000000000;-0.00001000000000000000;-0.00000000627000000000;0.00001100000000000000;0.00001100000000000000;0.00003100000000000000
