"a1";"b0";"b1";"b2";"b3";"b4"
4.59119760280128e-06;-3.62566804057595e-06;5.13067944493083e-06;4.62940232088125e-09;3.29493247221631e-06;2.76886184991733e-06
-3.62566804057595e-06;1.60808123380328;-0.920998135986954;-0.0165686783380631;-0.613173700323997;-0.406522464328654
5.13067944493083e-06;-0.920998135986954;0.528127463834607;0.00887039839138373;0.350572254241063;0.234073028555585
4.62940232088125e-09;-0.0165686783380631;0.00887039839138373;0.000819623034256629;0.0069515970084595;0.00299560179677346
3.29493247221631e-06;-0.613173700323997;0.350572254241063;0.0069515970084595;0.234463705734917;0.153702169736105
2.76886184991733e-06;-0.406522464328654;0.234073028555585;0.00299560179677346;0.153702169736105;0.106151632007633
